"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"12","-54.590614318847656","qmf9i9rx","10446.05078125","cifar10_vs_svhn_test_boardroom"
"12","-232.60635375976562","qmf9i9rx","12216.716796875","cifar10_vs_svhn_test_boardroom"
"12","-259.22918701171875","qmf9i9rx","12071.703125","cifar10_vs_svhn_test_boardroom"
"12","-161.740478515625","qmf9i9rx","11421.994140625","cifar10_vs_svhn_test_boardroom"
"12","-206.11453247070312","qmf9i9rx","11581.337890625","cifar10_vs_svhn_test_boardroom"
"12","-115.3303451538086","qmf9i9rx","10876.853515625","cifar10_vs_svhn_test_boardroom"
"12","-170.1517791748047","qmf9i9rx","11014.974609375","cifar10_vs_svhn_test_boardroom"
"12","-86.2672348022461","qmf9i9rx","10760.896484375","cifar10_vs_svhn_test_boardroom"
"12","-172.05235290527344","qmf9i9rx","11103.7939453125","cifar10_vs_svhn_test_boardroom"
"12","-142.36572265625","qmf9i9rx","10895.5302734375","cifar10_vs_svhn_test_boardroom"
"12","-261.98974609375","qmf9i9rx","12425.6298828125","cifar10_vs_svhn_test_boardroom"
"12","-288.6155700683594","qmf9i9rx","12420.060546875","cifar10_vs_svhn_test_boardroom"
"12","-286.4817810058594","qmf9i9rx","12785.5224609375","cifar10_vs_svhn_test_boardroom"
"12","-318.3446960449219","qmf9i9rx","12774.841796875","cifar10_vs_svhn_test_boardroom"
"12","-215.28665161132812","qmf9i9rx","11853.2841796875","cifar10_vs_svhn_test_boardroom"
"12","-263.90191650390625","qmf9i9rx","12000.681640625","cifar10_vs_svhn_test_boardroom"
"12","-103.64060974121094","qmf9i9rx","11216.50390625","cifar10_vs_svhn_test_boardroom"
"12","-122.3310546875","qmf9i9rx","11422.984375","cifar10_vs_svhn_test_boardroom"
"12","-239.8267364501953","qmf9i9rx","12311.0654296875","cifar10_vs_svhn_test_boardroom"
"12","-255.98606872558594","qmf9i9rx","12209.220703125","cifar10_vs_svhn_test_boardroom"
